"","term","estimate","std.error","statistic","p.value","padj"
"928","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.45.8697942911.PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast..44.6623323969.PWY0.781..aspartate.superpathway.43.4153135425.PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle..42.3543468687.P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I.41.0728447363.PWY.5897..superpathway.of.menaquinol.11.biosynthesis.40.2400608334.PWY.5898..superpathway.of.menaquinol.12.biosynthesis.40.2400608334.PWY.5899..superpathway.of.menaquinol.13.biosynthesis.40.2400608334.PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis.38.4898952415.P125.PWY..superpathway.of..R.R..butanediol.biosynthesis.37.1350333147.P125.PWY..superpathway.of..R.R..butanediol.biosynthesis",-0.51150834581919,51.4195145679648,-0.00994774746741517,0.9920629767861,1
"929","PWY.6123..inosine.5.phosphate.biosynthesis.I.601.4387614573.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.191552484586624,19.2558652312067,-0.00994774746741517,0.9920629767861,1
"930","PWY.6124..inosine.5.phosphate.biosynthesis.II.1920.2588859192.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0347209279984533,3.49033066150756,-0.00994774746741517,0.9920629767861,1
"931","PWY.5695..inosine.5.phosphate.degradation.1249.4139319529.PWY.5695..inosine.5.phosphate.degradation",-0.0344994491124652,3.4680664366955,-0.00994774746741517,0.9920629767861,1
"932","PWY.6123..inosine.5.phosphate.biosynthesis.I.1709.2248580316.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0433508470177526,4.35785560095415,-0.00994774746741517,0.9920629767861,1
"933","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.691.0366754326.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0670081601667137,6.73601339260024,-0.00994774746741517,0.9920629767861,1
"934","PWY.5695..inosine.5.phosphate.degradation.1509.1826012735.PWY.5695..inosine.5.phosphate.degradation",-0.0437496230443932,4.39794266869956,-0.00994774746741517,0.9920629767861,1
"935","PWY.6124..inosine.5.phosphate.biosynthesis.II.1992.8929465623.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0431418707049414,4.33684820068632,-0.00994774746741517,0.9920629767861,1
"936","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.433.6534025535.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.604869396620746,60.8046594067707,-0.00994774746741517,0.9920629767861,1
"937","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.828.9684298891.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.166807463877764,16.7683653434265,-0.00994774746741517,0.9920629767861,1
"938","PWY.5695..inosine.5.phosphate.degradation.1986.3937650697.PWY.5695..inosine.5.phosphate.degradation",-0.0536760563859995,5.39580006044798,-0.00994774746741506,0.9920629767861,1
"939","PWY.7234..inosine.5.phosphate.biosynthesis.III.977.0288941627.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.0683103585767969,6.86691723936047,-0.00994774746741506,0.9920629767861,1
"940","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.934.3756017723.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.127215762583772,12.7883988813027,-0.00994774746741506,0.9920629767861,1
"941","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.527.8916933905.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0738762316011837,7.42642812789269,-0.00994774746741495,0.9920629767861,1
"942","PWY.6123..inosine.5.phosphate.biosynthesis.I.1231.6629130671.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0717548103028174,7.21317167910205,-0.00994774746741506,0.9920629767861,1
"943","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.559.5736732392.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0809141323936016,8.13391500524563,-0.00994774746741506,0.9920629767861,1
"944","PWY.6124..inosine.5.phosphate.biosynthesis.II.1660.8204868156.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0424962664826135,4.27194866192721,-0.00994774746741506,0.9920629767861,1
"945","PWY.7234..inosine.5.phosphate.biosynthesis.III.167.3191509624.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.378289736628509,38.0276779107671,-0.00994774746741506,0.9920629767861,1
"946","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.616.6362978093.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0841081495106975,8.45499443830908,-0.00994774746741506,0.9920629767861,1
"947","PWY.5695..inosine.5.phosphate.degradation.2205.3584904311.PWY.5695..inosine.5.phosphate.degradation",-0.0251631670196852,2.52953415857311,-0.00994774746741495,0.9920629767861,1
"948","PWY.7234..inosine.5.phosphate.biosynthesis.III.1546.9404684732.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.040047499235703,4.02578567327759,-0.00994774746741506,0.9920629767861,1
"949","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.863.5080215232.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.210194879881614,21.1298970515818,-0.00994774746741506,0.9920629767861,1
"950","PWY.6123..inosine.5.phosphate.biosynthesis.I.1886.5620930132.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0263791289384428,2.65176905875934,-0.00994774746741506,0.9920629767861,1
"951","PWY.6124..inosine.5.phosphate.biosynthesis.II.1761.5554381242.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0255307314378076,2.56648367094524,-0.00994774746741506,0.9920629767861,1
"952","PHOTOALL.PWY..oxygenic.photosynthesis",-4.90110156892038,492.68455848668,-0.00994774746741506,0.9920629767861,1
"953","PWY.7234..inosine.5.phosphate.biosynthesis.III.714.2553113546.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.11248768390008,11.3078547951228,-0.00994774746741506,0.9920629767861,1
"954","PWY.6124..inosine.5.phosphate.biosynthesis.II.1092.7142453929.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0679718804711752,6.83289163640559,-0.00994774746741506,0.9920629767861,1
"955","PWY.5695..inosine.5.phosphate.degradation.1524.8834432631.PWY.5695..inosine.5.phosphate.degradation",-0.046164175220925,4.64066617816158,-0.00994774746741495,0.9920629767861,1
"956","PWY.5695..inosine.5.phosphate.degradation.1654.9092957836.PWY.5695..inosine.5.phosphate.degradation",-0.0428497859202902,4.307486298848,-0.00994774746741506,0.9920629767861,1
"957","PWY.5695..inosine.5.phosphate.degradation.2233.2247156779.PWY.5695..inosine.5.phosphate.degradation",-0.0238180676748065,2.39431768375961,-0.00994774746741495,0.9920629767861,1
"958","PWY.6124..inosine.5.phosphate.biosynthesis.II.1051.4925383685.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.116962693284519,11.7577063217219,-0.00994774746741506,0.9920629767861,1
"959","PWY.8131..5.deoxyadenosine.degradation.II.123.1988135321.PWY.8131..5.deoxyadenosine.degradation.II",-0.257631702228378,25.8984964256767,-0.00994774746741488,0.9920629767861,1
"960","PWY.7783..plasmalogen.degradation",-1.05382725357461,111.228969785707,-0.00947439552487902,0.992440639181221,1
"961","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.",-7.88046313478942e-07,0.000165116191132198,-0.00477267739811176,0.9961919688472,1
"962","PWY.822..fructan.biosynthesis",-4.42333111559355e-05,0.0113875586126199,-0.00388435420274503,0.996900741546651,1
"963","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation",1.43378108837128e-06,0.000482027169935777,0.00297448189188653,0.997626710321707,1
"964","PWY.7254..TCA.cycle.VII..acetate.producers.",6.12650365595223e-07,0.00197938601673862,0.000309515354970867,0.99975304248088,1
"965","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..22.0677390055.PWY.5367..petroselinate.biosynthesis.20.9292597366.PWY.5367..petroselinate.biosynthesis",NA,NA,NA,NA,NA
"966","PWY.8131..5.deoxyadenosine.degradation.II.75.1891583363.PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle..72.3079835145.PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.",NA,NA,NA,NA,NA
"967","PWY.5695..inosine.5.phosphate.degradation.1397.0826214343.PWY.5695..inosine.5.phosphate.degradation",NA,NA,NA,NA,NA
"968","PWY.7234..inosine.5.phosphate.biosynthesis.III.138.8510584941.PWY.7234..inosine.5.phosphate.biosynthesis.III",NA,NA,NA,NA,NA
"969","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.543.4032415859.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",NA,NA,NA,NA,NA
"970","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.439.7950325810.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",NA,NA,NA,NA,NA
"971","PWY.8131..5.deoxyadenosine.degradation.II.12.0906866003.PWY.5104..L.isoleucine.biosynthesis.IV.10.9980361163.PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii..10.0735930326.P164.PWY..purine.nucleobases.degradation.I..anaerobic..10.0238123549.PWY.7013...S..propane.1.2.diol.degradation.9.7110368247.PWY.7013...S..propane.1.2.diol.degradation",NA,NA,NA,NA,NA
"972","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..40.1472889783.PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis.39.9501471620.PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis",NA,NA,NA,NA,NA
"973","PWY.8131..5.deoxyadenosine.degradation.II.56.9302649806.PWY0.1261..anhydromuropeptides.recycling.I.53.1079490466.PWY.7356..thiamine.diphosphate.salvage.IV..yeast..51.7820199800.PWY.7356..thiamine.diphosphate.salvage.IV..yeast.",NA,NA,NA,NA,NA
"974","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..22.5585181342.REDCITCYC..TCA.cycle.VI..Helicobacter..20.7845576990.PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi..20.5379738314.PWY0.1337..oleate..beta..oxidation.20.4453288367.PWY0.1337..oleate..beta..oxidation",NA,NA,NA,NA,NA
"975","PWY.8131..5.deoxyadenosine.degradation.II.31.7320933626.PPGPPMET.PWY..ppGpp.metabolism.30.1441133099.POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I.29.9296993403.LACTOSECAT.PWY..lactose.and.galactose.degradation.I.26.0712623333.PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis.25.4256825299.PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type.23.9881195468.PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type.23.9083221717.P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase..22.0239857936.PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome..21.4510775570.PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",NA,NA,NA,NA,NA
"976","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.18.7540884942.PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase..18.0250477805.PENTOSE.P.PWY..pentose.phosphate.pathway.17.8574715765.NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I.17.7651049447.UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.17.3671731136.PWY.6606..guanosine.nucleotides.degradation.II.17.3170373681.PWY.6731..starch.degradation.III.17.0441161559.PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP.17.0324509931.SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II.16.9489237841.PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis.16.5235787070.PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III.16.1446244143.POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli..16.0202955345.PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..16.0065937769.PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..16.0065937769.PWY.8004..Entner.Doudoroff.pathway.I.15.9331427140.PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I.15.8227087315.GALACTUROCAT.PWY..D.galacturonate.degradation.I.15.8183368157.GALACTUROCAT.PWY..D.galacturonate.degradation.I",NA,NA,NA,NA,NA
"977","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..49.5139183590.PWY.6607..guanosine.nucleotides.degradation.I.49.4547805862.PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome..49.3188785086.PWY.6165..chorismate.biosynthesis.II..archaea..48.4240823140.PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic..47.5596043205.PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.",NA,NA,NA,NA,NA
"978","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..22.1186999493.PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration..21.6396932294.MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis.21.5032334755.PWY.5005..biotin.biosynthesis.II.21.4019498069.PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome..21.0160304617.PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",NA,NA,NA,NA,NA
"979","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..47.8622391930.PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle..46.4260510499.PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.",NA,NA,NA,NA,NA
"980","PWY.8131..5.deoxyadenosine.degradation.II.31.6373954725.PWY.7315..dTDP.N.acetylthomosamine.biosynthesis.31.3135901629.PWY.7315..dTDP.N.acetylthomosamine.biosynthesis",NA,NA,NA,NA,NA
"981","PWY.7234..inosine.5.phosphate.biosynthesis.III.19.1355718308.PWY0.1061..superpathway.of.L.alanine.biosynthesis.18.7995193644.PWY0.1061..superpathway.of.L.alanine.biosynthesis",NA,NA,NA,NA,NA
"982","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..22.6201495976.P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I.21.9972058170.P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I",NA,NA,NA,NA,NA
"983","PWY.5695..inosine.5.phosphate.degradation.2106.1371092231.PWY.5695..inosine.5.phosphate.degradation",NA,NA,NA,NA,NA
"984","PWY.6124..inosine.5.phosphate.biosynthesis.II.2012.9964636420.PWY.6124..inosine.5.phosphate.biosynthesis.II",NA,NA,NA,NA,NA
"985","PWY.7234..inosine.5.phosphate.biosynthesis.III.215.9397843765.PWY.7234..inosine.5.phosphate.biosynthesis.III",NA,NA,NA,NA,NA
"986","PWY.8131..5.deoxyadenosine.degradation.II.70.8876762045.PWY.8131..5.deoxyadenosine.degradation.II",NA,NA,NA,NA,NA
